,@_fa,load-date,link,dc:identifier,prism:url,dc:title,dc:creator,prism:publicationName,prism:volume,prism:coverDate,prism:startingPage,prism:doi,openaccess,pii,authors,prism:endingPage
14,true,2019-11-28T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0968090X19311088'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0968090X19311088?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.trc.2019.11.013,https://api.elsevier.com/content/article/pii/S0968090X19311088,On investigating the potential effects of private autonomous vehicle use on home/work relocations and commute times,Michael A. Moore,Transportation Research Part C: Emerging Technologies,110,2020-01-31,166,10.1016/j.trc.2019.11.013,False,S0968090X19311088,"{'author': [{'$': 'Michael A. Moore'}, {'$': 'Patrícia S. Lavieri'}, {'$': 'Chandra R. Bhat'}]}",185
15,true,2016-02-03T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0891422216300130'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0891422216300130?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ridd.2016.01.013,https://api.elsevier.com/content/article/pii/S0891422216300130,A pilot study on early home-based intervention through an intelligent baby gym (CareToy) in preterm infants,Giuseppina Sgandurra,Research in Developmental Disabilities,53–54,2016-07-31,32,10.1016/j.ridd.2016.01.013,False,S0891422216300130,"{'author': [{'$': 'Giuseppina Sgandurra'}, {'$': 'Laura Bartalena'}, {'$': 'Paolo Dario'}]}",42
16,true,2020-12-29T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2214785320390404'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2214785320390404?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.matpr.2020.11.404,https://api.elsevier.com/content/article/pii/S2214785320390404,A survey on: Automation of micro grid and micro distributed generation,Mustapha Muhammad Saidu,Materials Today: Proceedings,,2020-12-29,,10.1016/j.matpr.2020.11.404,False,S2214785320390404,"{'author': [{'$': 'Mustapha Muhammad Saidu'}, {'$': 'Shiva Pujan Jaiswal'}, {'$': 'Vikas Singh Bhadoria'}]}",
17,true,2020-12-10T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1084804520303763'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1084804520303763?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jnca.2020.102917,https://api.elsevier.com/content/article/pii/S1084804520303763,Proxy re-encryption enabled secure and anonymous IoT data sharing platform based on blockchain,Ahsan Manzoor,Journal of Network and Computer Applications,176,2021-02-15,102917,10.1016/j.jnca.2020.102917,True,S1084804520303763,"{'author': [{'$': 'Ahsan Manzoor'}, {'$': 'An Braeken'}, {'$': 'Madhsanka Liyanage'}]}",
18,true,2012-02-08T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0960148112000407'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0960148112000407?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.renene.2012.01.029,https://api.elsevier.com/content/article/pii/S0960148112000407,Towards zero energy homes down under,Wasim Y. Saman,Renewable Energy,49,2013-01-31,211,10.1016/j.renene.2012.01.029,False,S0960148112000407,{'author': 'Wasim Y. Saman'},215
19,true,2015-12-19T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0012369215501013'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0012369215501013?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1378/chest.15-1365,https://api.elsevier.com/content/article/pii/S0012369215501013,Pediatric Home Sleep Apnea Testing: Slowly Getting There!,Hui-Leng Tan,Chest,148,2015-12-31,1382,10.1378/chest.15-1365,False,S0012369215501013,"{'author': [{'$': 'Hui-Leng Tan'}, {'$': 'Leila Kheirandish-Gozal'}, {'$': 'David Gozal'}]}",1395
20,true,2021-08-12T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S131915782100207X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S131915782100207X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jksuci.2021.08.005,https://api.elsevier.com/content/article/pii/S131915782100207X,"Blockchain state-of-the-art: architecture, use cases, consensus, challenges and opportunities",Bela Shrimali,Journal of King Saud University - Computer and Information Sciences,,2021-08-12,,10.1016/j.jksuci.2021.08.005,True,S131915782100207X,"{'author': [{'$': 'Bela Shrimali'}, {'$': 'Hiren B. Patel'}]}",
21,true,2019-06-04T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0168169918309864'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0168169918309864?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.compag.2019.05.045,https://api.elsevier.com/content/article/pii/S0168169918309864,Improved Internet of Things (IoT) monitoring system for growth optimization of <ce:italic>Brassica chinensis</ce:italic>,Ahmad Nizar Harun,Computers and Electronics in Agriculture,164,2019-09-30,104836,10.1016/j.compag.2019.05.045,False,S0168169918309864,"{'author': [{'$': 'Ahmad Nizar Harun'}, {'$': 'Norliza Mohamed'}, {'$': 'Nurul Najwa Ani'}]}",
22,true,2019-11-07T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0888327019306570'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0888327019306570?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ymssp.2019.106436,https://api.elsevier.com/content/article/pii/S0888327019306570,An intrusion detection framework for energy constrained IoT devices,Junaid Arshad,Mechanical Systems and Signal Processing,136,2020-02-29,106436,10.1016/j.ymssp.2019.106436,False,S0888327019306570,"{'author': [{'$': 'Junaid Arshad'}, {'$': 'Muhammad Ajmal Azad'}, {'$': 'Khaled Salah'}]}",
23,true,2017-10-23T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0277953617306408'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0277953617306408?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.socscimed.2017.10.023,https://api.elsevier.com/content/article/pii/S0277953617306408,Drugging for order: The at-home care paradigm for Alzheimer's,Brandon Berry,Social Science & Medicine,195,2017-12-31,138,10.1016/j.socscimed.2017.10.023,False,S0277953617306408,"{'author': [{'$': 'Brandon Berry'}, {'$': 'Ester Carolina Apesoa-Varano'}]}",139
24,true,2017-10-13T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0167404817302055'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0167404817302055?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.cose.2017.10.001,https://api.elsevier.com/content/article/pii/S0167404817302055,Detecting rogue attacks on commercial wireless Insteon home automation systems,Christopher M. Talbot,Computers & Security,74,2018-05-31,296,10.1016/j.cose.2017.10.001,False,S0167404817302055,"{'author': [{'$': 'Christopher M. Talbot'}, {'$': 'Michael A. Temple'}, {'$': 'J. Addison Betances'}]}",307
0,true,2014-06-26T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0167923614001791'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0167923614001791?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.dss.2014.06.005,https://api.elsevier.com/content/article/pii/S0167923614001791,A practical multi-sensor activity recognition system for home-based care,Saisakul Chernbumroong,Decision Support Systems,66,2014-10-31,61,10.1016/j.dss.2014.06.005,False,S0167923614001791,"{'author': [{'$': 'Saisakul Chernbumroong'}, {'$': 'Shuang Cang'}, {'$': 'Hongnian Yu'}]}",70
1,true,2017-07-29T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S073657481730179X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S073657481730179X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ijdevneu.2017.07.005,https://api.elsevier.com/content/article/pii/S073657481730179X,Maternal alterations induced by exposure to an unfamiliar home cage in early underfed dams,Manuel Salas,International Journal of Developmental Neuroscience,62,2017-11-30,25,10.1016/j.ijdevneu.2017.07.005,False,S073657481730179X,"{'author': [{'$': 'Manuel Salas'}, {'$': 'Mirelta Regalado'}, {'$': 'Lorena Rubio'}]}",31
2,true,2020-11-01T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2214785320371315'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2214785320371315?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.matpr.2020.09.415,https://api.elsevier.com/content/article/pii/S2214785320371315,Priority based strategic modes of operation and control for renewable energy sources micro-grid,Meena Agrawal,Materials Today: Proceedings,46,2021-12-31,5585,10.1016/j.matpr.2020.09.415,False,S2214785320371315,"{'author': [{'$': 'Meena Agrawal'}, {'$': 'Chaitanya P. Agrawal'}, {'$': 'Manoj K. Pachariya'}]}",5593
3,true,2013-09-19T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0039625712002512'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0039625712002512?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.survophthal.2012.10.004,https://api.elsevier.com/content/article/pii/S0039625712002512,Mobile assistive technologies for the visually impaired,Lilit Hakobyan,Survey of Ophthalmology,58,2013-12-31,513,10.1016/j.survophthal.2012.10.004,False,S0039625712002512,"{'author': [{'$': 'Lilit Hakobyan'}, {'$': 'Jo Lumsden'}, {'$': 'Hannah Bartlett'}]}",528
4,true,2008-07-10T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0147956307001719'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0147956307001719?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.hrtlng.2007.07.001,https://api.elsevier.com/content/article/pii/S0147956307001719,Electronic feedback messages for home spirometry lung transplant recipients,Sarah J. Pangarakis,Heart & Lung,37,2008-08-31,299,10.1016/j.hrtlng.2007.07.001,False,S0147956307001719,"{'author': [{'$': 'Sarah J. Pangarakis'}, {'$': 'Kathleen Harrington'}, {'$': 'Stanley Finkelstein'}]}",307
5,true,2019-11-22T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B978012819593200008X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B978012819593200008X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-819593-2.00008-X,https://api.elsevier.com/content/article/pii/B978012819593200008X,Chapter 8: Internet of Things technologies for elderly health-care applications,Jinesh Padikkapparambil,Emergence of Pharmaceutical Industry Growth with Industrial IoT Approach,,2020-12-31,217,10.1016/B978-0-12-819593-2.00008-X,False,B978012819593200008X,"{'author': [{'$': 'Jinesh Padikkapparambil'}, {'$': 'Cornelius Ncube'}, {'$': 'Akansha Singh'}]}",243
6,true,2020-02-08T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2214629620300050'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2214629620300050?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.erss.2020.101428,https://api.elsevier.com/content/article/pii/S2214629620300050,Big data to the rescue? Challenges in analysing granular household electricity consumption in the United Kingdom,Anastasia Ushakova,Energy Research & Social Science,64,2020-06-30,101428,10.1016/j.erss.2020.101428,False,S2214629620300050,"{'author': [{'$': 'Anastasia Ushakova'}, {'$': 'Slava Jankin Mikhaylov'}]}",
7,true,2019-10-23T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0306261919316526'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0306261919316526?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.apenergy.2019.113965,https://api.elsevier.com/content/article/pii/S0306261919316526,Multi-objective techno-economic-environmental optimisation of electric vehicle for energy services,Ridoy Das,Applied Energy,257,2020-01-01,113965,10.1016/j.apenergy.2019.113965,False,S0306261919316526,"{'author': [{'$': 'Ridoy Das'}, {'$': 'Yue Wang'}, {'$': 'Jos Warmerdam'}]}",
8,true,2021-10-07T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0264275121003656'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0264275121003656?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.cities.2021.103466,https://api.elsevier.com/content/article/pii/S0264275121003656,Envisioning alternatives in pre-structured urban sustainability transformations: Too late to change the future?,Astrid C. Mangnus,Cities,120,2022-01-31,103466,10.1016/j.cities.2021.103466,True,S0264275121003656,"{'author': [{'$': 'Astrid C. Mangnus'}, {'$': 'Joost M. Vervoort'}, {'$': 'Maarten Hajer'}]}",
9,true,2017-12-07T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2352914817301818'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2352914817301818?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.imu.2017.12.001,https://api.elsevier.com/content/article/pii/S2352914817301818,Trends and seasonality extracting from Home Blood Pressure Monitoring readings,G. P. Chuiko,Informatics in Medicine Unlocked,10,2018-12-31,45,10.1016/j.imu.2017.12.001,True,S2352914817301818,"{'author': [{'$': 'G. P. Chuiko'}, {'$': 'O. V. Dvornik'}, {'$': 'Ye. A. Baganov'}]}",49
10,true,2003-07-12T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0965259003006066'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0965259003006066?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0965-2590(03)00606-6,https://api.elsevier.com/content/article/pii/S0965259003006066,G&D rolls out home banking system,,Card Technology Today,15,2003-06-30,4,10.1016/S0965-2590(03)00606-6,False,S0965259003006066,,
11,true,2020-10-14T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2666123320301021'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2666123320301021?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.enbenv.2020.09.008,https://api.elsevier.com/content/article/pii/S2666123320301021,An innovative approach towards enhancing energy conservation in buildings via public engagement using DIY infrared thermography surveys,Allan Hawas,Energy and Built Environment,,2020-10-14,,10.1016/j.enbenv.2020.09.008,True,S2666123320301021,"{'author': [{'$': 'Allan Hawas'}, {'$': 'Amin Al-Habaibeh'}]}",
12,true,2021-03-05T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S111001682100137X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S111001682100137X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.aej.2021.02.050,https://api.elsevier.com/content/article/pii/S111001682100137X,A combined deep learning application for short term load forecasting,Ilyas Ozer,Alexandria Engineering Journal,60,2021-08-31,3807,10.1016/j.aej.2021.02.050,True,S111001682100137X,"{'author': [{'$': 'Ilyas Ozer'}, {'$': 'Serhat Berat Efe'}, {'$': 'Harun Ozbay'}]}",3818
13,true,1999-02-26T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0277539596000246'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0277539596000246?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0277-5395(96)00024-6,https://api.elsevier.com/content/article/pii/0277539596000246,School smart?: Observations from Finland on how young women cope with sexism in educational institutions,Sinikka Aapola,Women's Studies International Forum,19,1996-08-31,409,10.1016/0277-5395(96)00024-6,False,0277539596000246,"{'author': [{'$': 'Sinikka Aapola'}, {'$': 'Ilka Kangas'}]}",417
14,true,2020-07-08T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0736585320301180'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0736585320301180?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.tele.2020.101459,https://api.elsevier.com/content/article/pii/S0736585320301180,The 21st century corporate town: The politics of planning innovation districts,Liam Heaphy,Telematics and Informatics,54,2020-11-30,101459,10.1016/j.tele.2020.101459,True,S0736585320301180,"{'author': [{'$': 'Liam Heaphy'}, {'$': 'Alan Wiig'}]}",
15,true,2020-12-03T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S016764232030191X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S016764232030191X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.scico.2020.102583,https://api.elsevier.com/content/article/pii/S016764232030191X,Modelling digital avatars: A tuple space approach,Alejandro Pérez-Vereda,Science of Computer Programming,203,2021-03-01,102583,10.1016/j.scico.2020.102583,False,S016764232030191X,"{'author': [{'$': 'Alejandro Pérez-Vereda'}, {'$': 'Carlos Canal'}, {'$': 'Ernesto Pimentel'}]}",
